FILE     : ETPOLUT1.DAT
STATUS   : 1997.03.16                                       
CONTENTS : Pole coordinates and earth rotation,                                  
           one day sampling interval, given at 0 hours UTC.             
                                                                                
           The pole coordinates, UT1-UTC and TAI-UT1 have been taken from 
           files EOPC04.xx (xx = year), transferred from IERS via INTERNET 
           to Karlsruhe at 19941108, 19950310, 19951011, 19960218, 19970305
           and transformed to current format using program IERS.FOR. 
                          
           Adress: 145.238.2.21
           login:  anonymous
           password: wenzel gik karlsruhe
           directory: cd iers cd old
                                                      
           Start: 19720101  MJD = 41317.000                                     
           End  : 19970228  MJD = 50507.000                                     

           Span :                  9190.000 days  = 25.16 years                  
                                                                                
Date     Time    MJD          x         y       UT1-UTC   TAI-UT1                                   
                             ["]       ["]      [SEC]     [SEC]                                   
C****************************************************************************** 
19820303 000000 45031.000   0.03510   0.44390 -0.115561 20.115561
19820304 000000 45032.000   0.03770   0.44410 -0.117952 20.117952
19820305 000000 45033.000   0.04020   0.44410 -0.120199 20.120199
19820306 000000 45034.000   0.04260   0.44410 -0.122368 20.122368
19820307 000000 45035.000   0.04500   0.44390 -0.124537 20.124537
19820308 000000 45036.000   0.04740   0.44360 -0.126792 20.126792
19820309 000000 45037.000   0.04990   0.44320 -0.129137 20.129137
19820310 000000 45038.000   0.05240   0.44270 -0.131542 20.131542
19820311 000000 45039.000   0.05490   0.44210 -0.133963 20.133963
19820312 000000 45040.000   0.05740   0.44140 -0.136350 20.136350
19820313 000000 45041.000   0.06000   0.44070 -0.138704 20.138704
19820314 000000 45042.000   0.06260   0.43990 -0.140959 20.140959
19820315 000000 45043.000   0.06530   0.43910 -0.143118 20.143118
19820316 000000 45044.000   0.06790   0.43840 -0.145165 20.145165
19820317 000000 45045.000   0.07060   0.43760 -0.147123 20.147123
19820318 000000 45046.000   0.07330   0.43680 -0.149011 20.149011
19820319 000000 45047.000   0.07600   0.43610 -0.150864 20.150864
19820320 000000 45048.000   0.07870   0.43540 -0.152760 20.152760
19820321 000000 45049.000   0.08130   0.43470 -0.154748 20.154748
19820322 000000 45050.000   0.08390   0.43420 -0.156872 20.156872
19820323 000000 45051.000   0.08640   0.43360 -0.159194 20.159194
19820324 000000 45052.000   0.08890   0.43320 -0.161726 20.161726
19820325 000000 45053.000   0.09130   0.43270 -0.164457 20.164457
19820326 000000 45054.000   0.09380   0.43230 -0.167341 20.167341
19820327 000000 45055.000   0.09620   0.43200 -0.170292 20.170292
19820328 000000 45056.000   0.09860   0.43160 -0.173211 20.173211
19820329 000000 45057.000   0.10090   0.43130 -0.176017 20.176017
19820330 000000 45058.000   0.10320   0.43090 -0.178676 20.178676
19820331 000000 45059.000   0.10550   0.43050 -0.181194 20.181194
19820401 000000 45060.000   0.10780   0.43010 -0.183627 20.183627
19820402 000000 45061.000   0.11000   0.42960 -0.186042 20.186042
19820403 000000 45062.000   0.11210   0.42910 -0.188530 20.188530
19820404 000000 45063.000   0.11430   0.42850 -0.191134 20.191134
19820405 000000 45064.000   0.11640   0.42790 -0.193889 20.193889
19820406 000000 45065.000   0.11840   0.42720 -0.196780 20.196780
19820407 000000 45066.000   0.12040   0.42640 -0.199753 20.199753
19820408 000000 45067.000   0.12240   0.42550 -0.202753 20.202753
19820409 000000 45068.000   0.12430   0.42460 -0.205677 20.205677
19820410 000000 45069.000   0.12620   0.42360 -0.208466 20.208466
19820411 000000 45070.000   0.12800   0.42250 -0.211094 20.211094
19820412 000000 45071.000   0.12980   0.42130 -0.213549 20.213549
19820413 000000 45072.000   0.13160   0.42010 -0.215840 20.215840
19820414 000000 45073.000   0.13340   0.41890 -0.217997 20.217997
19820415 000000 45074.000   0.13510   0.41760 -0.220074 20.220074
19820416 000000 45075.000   0.13690   0.41630 -0.222145 20.222145
19820417 000000 45076.000   0.13870   0.41500 -0.224243 20.224243
19820418 000000 45077.000   0.14050   0.41360 -0.226447 20.226447
19820419 000000 45078.000   0.14230   0.41230 -0.228801 20.228801
19820420 000000 45079.000   0.14410   0.41090 -0.231330 20.231330
19820421 000000 45080.000   0.14590   0.40950 -0.234085 20.234085
19820422 000000 45081.000   0.14770   0.40800 -0.237018 20.237018
19820423 000000 45082.000   0.14950   0.40650 -0.240066 20.240066
19820424 000000 45083.000   0.15130   0.40500 -0.243157 20.243157
19820425 000000 45084.000   0.15310   0.40350 -0.246171 20.246171
19820426 000000 45085.000   0.15490   0.40190 -0.249056 20.249056
19820427 000000 45086.000   0.15660   0.40030 -0.251779 20.251779
19820428 000000 45087.000   0.15830   0.39860 -0.254401 20.254401
19820429 000000 45088.000   0.16000   0.39690 -0.256972 20.256972
19820430 000000 45089.000   0.16170   0.39520 -0.259560 20.259560
19820501 000000 45090.000   0.16330   0.39340 -0.262221 20.262221
19820502 000000 45091.000   0.16500   0.39170 -0.264973 20.264973
19820503 000000 45092.000   0.16660   0.38980 -0.267822 20.267822
19820504 000000 45093.000   0.16830   0.38790 -0.270718 20.270718
19820505 000000 45094.000   0.16990   0.38600 -0.273607 20.273607
19820506 000000 45095.000   0.17160   0.38400 -0.276412 20.276412
19820507 000000 45096.000   0.17320   0.38200 -0.279077 20.279077
19820508 000000 45097.000   0.17490   0.38000 -0.281566 20.281566
19820509 000000 45098.000   0.17650   0.37780 -0.283848 20.283848
19820510 000000 45099.000   0.17810   0.37570 -0.285922 20.285922
19820511 000000 45100.000   0.17980   0.37350 -0.287821 20.287821
19820512 000000 45101.000   0.18140   0.37130 -0.289580 20.289580
19820513 000000 45102.000   0.18300   0.36900 -0.291261 20.291261
19820514 000000 45103.000   0.18470   0.36670 -0.292921 20.292921
19820515 000000 45104.000   0.18630   0.36440 -0.294633 20.294633
19820516 000000 45105.000   0.18790   0.36200 -0.296442 20.296442
19820517 000000 45106.000   0.18940   0.35960 -0.298417 20.298417
19820518 000000 45107.000   0.19100   0.35720 -0.300597 20.300597
19820519 000000 45108.000   0.19250   0.35470 -0.303008 20.303008
19820520 000000 45109.000   0.19400   0.35230 -0.305588 20.305588
19820521 000000 45110.000   0.19550   0.34980 -0.308266 20.308266
19820522 000000 45111.000   0.19690   0.34730 -0.310930 20.310930
19820523 000000 45112.000   0.19830   0.34480 -0.313492 20.313492
19820524 000000 45113.000   0.19980   0.34230 -0.315898 20.315898
19820525 000000 45114.000   0.20110   0.33970 -0.318150 20.318150
19820526 000000 45115.000   0.20250   0.33720 -0.320293 20.320293
19820527 000000 45116.000   0.20390   0.33470 -0.322426 20.322426
19820528 000000 45117.000   0.20530   0.33210 -0.324619 20.324619
19820529 000000 45118.000   0.20660   0.32960 -0.326916 20.326916
19820530 000000 45119.000   0.20800   0.32700 -0.329311 20.329311
19820531 000000 45120.000   0.20930   0.32440 -0.331753 20.331753
19820601 000000 45121.000   0.21070   0.32180 -0.334199 20.334199
19820602 000000 45122.000   0.21210   0.31910 -0.336586 20.336586
19820603 000000 45123.000   0.21340   0.31640 -0.338859 20.338859
19820604 000000 45124.000   0.21480   0.31360 -0.341003 20.341003
19820605 000000 45125.000   0.21620   0.31090 -0.342994 20.342994
19820606 000000 45126.000   0.21770   0.30800 -0.344830 20.344830
19820607 000000 45127.000   0.21910   0.30520 -0.346542 20.346542
19820608 000000 45128.000   0.22040   0.30230 -0.348146 20.348146
19820609 000000 45129.000   0.22180   0.29940 -0.349693 20.349693
19820610 000000 45130.000   0.22310   0.29650 -0.351239 20.351239
19820611 000000 45131.000   0.22430   0.29360 -0.352828 20.352828
19820612 000000 45132.000   0.22540   0.29070 -0.354507 20.354507
19820613 000000 45133.000   0.22640   0.28780 -0.356311 20.356311
19820614 000000 45134.000   0.22720   0.28490 -0.358262 20.358262
19820615 000000 45135.000   0.22800   0.28200 -0.360361 20.360361
19820616 000000 45136.000   0.22860   0.27920 -0.362598 20.362598
19820617 000000 45137.000   0.22910   0.27630 -0.364895 20.364895
19820618 000000 45138.000   0.22940   0.27350 -0.367182 20.367182
19820619 000000 45139.000   0.22970   0.27080 -0.369376 20.369376
19820620 000000 45140.000   0.22990   0.26800 -0.371387 20.371387
19820621 000000 45141.000   0.22990   0.26530 -0.373193 20.373193
19820622 000000 45142.000   0.22990   0.26270 -0.374850 20.374850
19820623 000000 45143.000   0.22980   0.26000 -0.376442 20.376442
19820624 000000 45144.000   0.22950   0.25740 -0.378055 20.378055
19820625 000000 45145.000   0.22930   0.25480 -0.379746 20.379746
19820626 000000 45146.000   0.22900   0.25220 -0.381551 20.381551
19820627 000000 45147.000   0.22860   0.24960 -0.383419 20.383419
19820628 000000 45148.000   0.22830   0.24690 -0.385313 20.385313
19820629 000000 45149.000   0.22790   0.24420 -0.387157 20.387157
19820630 000000 45150.000   0.22750   0.24150 -0.388887 20.388887
19820701 000000 45151.000   0.22700   0.23880  0.609519 20.390481
19820702 000000 45152.000   0.22660   0.23610  0.608088 20.391912
19820703 000000 45153.000   0.22610   0.23330  0.606810 20.393190
19820704 000000 45154.000   0.22550   0.23050  0.605656 20.394344
19820705 000000 45155.000   0.22500   0.22770  0.604613 20.395387
19820706 000000 45156.000   0.22440   0.22490  0.603628 20.396372
19820707 000000 45157.000   0.22390   0.22200  0.602640 20.397360
19820708 000000 45158.000   0.22320   0.21920  0.601592 20.398408
19820709 000000 45159.000   0.22260   0.21630  0.600437 20.399563
19820710 000000 45160.000   0.22190   0.21340  0.599127 20.400873
19820711 000000 45161.000   0.22120   0.21050  0.597655 20.402345
19820712 000000 45162.000   0.22050   0.20760  0.596007 20.403993
19820713 000000 45163.000   0.21970   0.20480  0.594205 20.405795
19820714 000000 45164.000   0.21880   0.20200  0.592322 20.407678
19820715 000000 45165.000   0.21790   0.19920  0.590399 20.409601
19820716 000000 45166.000   0.21690   0.19640  0.588533 20.411467
19820717 000000 45167.000   0.21590   0.19360  0.586812 20.413188
19820718 000000 45168.000   0.21480   0.19090  0.585264 20.414736
19820719 000000 45169.000   0.21360   0.18820  0.583893 20.416107
19820720 000000 45170.000   0.21240   0.18560  0.582635 20.417365
19820721 000000 45171.000   0.21120   0.18290  0.581382 20.418618
19820722 000000 45172.000   0.20990   0.18030  0.580047 20.419953
19820723 000000 45173.000   0.20850   0.17780  0.578590 20.421410
19820724 000000 45174.000   0.20710   0.17520  0.577014 20.422986
19820725 000000 45175.000   0.20570   0.17270  0.575369 20.424631
19820726 000000 45176.000   0.20430   0.17020  0.573742 20.426258
19820727 000000 45177.000   0.20300   0.16770  0.572184 20.427816
19820728 000000 45178.000   0.20160   0.16520  0.570757 20.429243
19820729 000000 45179.000   0.20020   0.16280  0.569476 20.430524
19820730 000000 45180.000   0.19890   0.16030  0.568336 20.431664
19820731 000000 45181.000   0.19760   0.15790  0.567317 20.432683
19820801 000000 45182.000   0.19630   0.15550  0.566417 20.433583
19820802 000000 45183.000   0.19500   0.15320  0.565564 20.434436
19820803 000000 45184.000   0.19370   0.15080  0.564733 20.435267
19820804 000000 45185.000   0.19250   0.14850  0.563855 20.436145
19820805 000000 45186.000   0.19130   0.14610  0.562891 20.437109
19820806 000000 45187.000   0.19000   0.14380  0.561778 20.438222
19820807 000000 45188.000   0.18860   0.14150  0.560510 20.439490
19820808 000000 45189.000   0.18720   0.13910  0.559059 20.440941
19820809 000000 45190.000   0.18580   0.13680  0.557477 20.442523
19820810 000000 45191.000   0.18420   0.13450  0.555781 20.444219
19820811 000000 45192.000   0.18260   0.13220  0.554037 20.445963
19820812 000000 45193.000   0.18090   0.12990  0.552319 20.447681
19820813 000000 45194.000   0.17910   0.12770  0.550670 20.449330
19820814 000000 45195.000   0.17710   0.12540  0.549132 20.450868
19820815 000000 45196.000   0.17510   0.12320  0.547709 20.452291
19820816 000000 45197.000   0.17290   0.12100  0.546316 20.453684
19820817 000000 45198.000   0.17070   0.11880  0.544906 20.455094
19820818 000000 45199.000   0.16840   0.11670  0.543348 20.456652
19820819 000000 45200.000   0.16600   0.11460  0.541595 20.458405
19820820 000000 45201.000   0.16360   0.11260  0.539643 20.460357
19820821 000000 45202.000   0.16110   0.11060  0.537513 20.462487
19820822 000000 45203.000   0.15850   0.10870  0.535304 20.464696
19820823 000000 45204.000   0.15590   0.10680  0.533104 20.466896
19820824 000000 45205.000   0.15330   0.10500  0.530985 20.469015
19820825 000000 45206.000   0.15060   0.10330  0.528989 20.471011
19820826 000000 45207.000   0.14790   0.10160  0.527149 20.472851
19820827 000000 45208.000   0.14510   0.10000  0.525427 20.474573
19820828 000000 45209.000   0.14240   0.09840  0.523832 20.476168
19820829 000000 45210.000   0.13950   0.09690  0.522282 20.477718
19820830 000000 45211.000   0.13670   0.09540  0.520736 20.479264
19820831 000000 45212.000   0.13380   0.09400  0.519127 20.480873
19820901 000000 45213.000   0.13080   0.09260  0.517403 20.482597
19820902 000000 45214.000   0.12790   0.09120  0.515509 20.484491
19820903 000000 45215.000   0.12480   0.08990  0.513387 20.486613
19820904 000000 45216.000   0.12180   0.08860  0.511030 20.488970
19820905 000000 45217.000   0.11870   0.08730  0.508498 20.491502
19820906 000000 45218.000   0.11560   0.08610  0.505816 20.494184
19820907 000000 45219.000   0.11240   0.08480  0.503074 20.496926
19820908 000000 45220.000   0.10920   0.08360  0.500367 20.499633
19820909 000000 45221.000   0.10600   0.08240  0.497741 20.502259
19820910 000000 45222.000   0.10280   0.08130  0.495311 20.504689
19820911 000000 45223.000   0.09950   0.08010  0.493089 20.506911
19820912 000000 45224.000   0.09620   0.07900  0.491042 20.508958
19820913 000000 45225.000   0.09290   0.07790  0.489086 20.510914
19820914 000000 45226.000   0.08960   0.07680  0.487121 20.512879
19820915 000000 45227.000   0.08620   0.07580  0.485069 20.514931
19820916 000000 45228.000   0.08280   0.07480  0.482842 20.517158
19820917 000000 45229.000   0.07950   0.07380  0.480434 20.519566
19820918 000000 45230.000   0.07600   0.07290  0.477907 20.522093
19820919 000000 45231.000   0.07260   0.07210  0.475359 20.524641
19820920 000000 45232.000   0.06920   0.07140  0.472857 20.527143
19820921 000000 45233.000   0.06570   0.07070  0.470484 20.529516
19820922 000000 45234.000   0.06220   0.07010  0.468260 20.531740
19820923 000000 45235.000   0.05870   0.06960  0.466199 20.533801
19820924 000000 45236.000   0.05520   0.06920  0.464268 20.535732
19820925 000000 45237.000   0.05160   0.06880  0.462435 20.537565
19820926 000000 45238.000   0.04810   0.06860  0.460636 20.539364
19820927 000000 45239.000   0.04450   0.06850  0.458815 20.541185
19820928 000000 45240.000   0.04090   0.06850  0.456931 20.543069
19820929 000000 45241.000   0.03740   0.06850  0.454917 20.545083
19820930 000000 45242.000   0.03380   0.06860  0.452734 20.547266
19821001 000000 45243.000   0.03020   0.06880  0.450380 20.549620
19821002 000000 45244.000   0.02660   0.06900  0.447846 20.552154
19821003 000000 45245.000   0.02290   0.06930  0.445160 20.554840
19821004 000000 45246.000   0.01930   0.06970  0.442401 20.557599
19821005 000000 45247.000   0.01570   0.07010  0.439662 20.560338
19821006 000000 45248.000   0.01210   0.07060  0.437022 20.562978
19821007 000000 45249.000   0.00850   0.07110  0.434552 20.565448
19821008 000000 45250.000   0.00490   0.07160  0.432251 20.567749
19821009 000000 45251.000   0.00130   0.07220  0.430105 20.569895
19821010 000000 45252.000  -0.00220   0.07280  0.428041 20.571959
19821011 000000 45253.000  -0.00580   0.07340  0.425958 20.574042
19821012 000000 45254.000  -0.00930   0.07400  0.423797 20.576203
19821013 000000 45255.000  -0.01270   0.07470  0.421496 20.578504
19821014 000000 45256.000  -0.01620   0.07530  0.419058 20.580942
19821015 000000 45257.000  -0.01960   0.07600  0.416516 20.583484
19821016 000000 45258.000  -0.02290   0.07670  0.413940 20.586060
19821017 000000 45259.000  -0.02620   0.07730  0.411405 20.588595
19821018 000000 45260.000  -0.02950   0.07800  0.408987 20.591013
19821019 000000 45261.000  -0.03270   0.07870  0.406724 20.593276
19821020 000000 45262.000  -0.03590   0.07940  0.404646 20.595354
19821021 000000 45263.000  -0.03900   0.08010  0.402730 20.597270
19821022 000000 45264.000  -0.04210   0.08090  0.400915 20.599085
19821023 000000 45265.000  -0.04520   0.08160  0.399159 20.600841
19821024 000000 45266.000  -0.04830   0.08240  0.397395 20.602605
19821025 000000 45267.000  -0.05130   0.08320  0.395570 20.604430
19821026 000000 45268.000  -0.05430   0.08400  0.393624 20.606376
19821027 000000 45269.000  -0.05730   0.08490  0.391518 20.608482
19821028 000000 45270.000  -0.06020   0.08580  0.389239 20.610761
19821029 000000 45271.000  -0.06320   0.08670  0.386803 20.613197
19821030 000000 45272.000  -0.06620   0.08780  0.384219 20.615781
19821031 000000 45273.000  -0.06920   0.08890  0.381532 20.618468
19821101 000000 45274.000  -0.07230   0.09020  0.378817 20.621183
19821102 000000 45275.000  -0.07530   0.09150  0.376178 20.623822
19821103 000000 45276.000  -0.07840   0.09290  0.373686 20.626314
19821104 000000 45277.000  -0.08150   0.09430  0.371348 20.628652
19821105 000000 45278.000  -0.08470   0.09590  0.369155 20.630845
19821106 000000 45279.000  -0.08780   0.09760  0.367020 20.632980
19821107 000000 45280.000  -0.09100   0.09930  0.364858 20.635142
19821108 000000 45281.000  -0.09410   0.10110  0.362592 20.637408
19821109 000000 45282.000  -0.09720   0.10300  0.360168 20.639832
19821110 000000 45283.000  -0.10030   0.10490  0.357569 20.642431
19821111 000000 45284.000  -0.10330   0.10690  0.354833 20.645167
19821112 000000 45285.000  -0.10620   0.10900  0.352018 20.647982
19821113 000000 45286.000  -0.10900   0.11110  0.349209 20.650791
19821114 000000 45287.000  -0.11180   0.11330  0.346459 20.653541
19821115 000000 45288.000  -0.11460   0.11560  0.343852 20.656148
19821116 000000 45289.000  -0.11730   0.11780  0.341415 20.658585
19821117 000000 45290.000  -0.12000   0.12010  0.339132 20.660868
19821118 000000 45291.000  -0.12270   0.12240  0.336991 20.663009
19821119 000000 45292.000  -0.12530   0.12470  0.334960 20.665040
19821120 000000 45293.000  -0.12800   0.12710  0.332954 20.667046
19821121 000000 45294.000  -0.13070   0.12940  0.330932 20.669068
19821122 000000 45295.000  -0.13340   0.13170  0.328840 20.671160
19821123 000000 45296.000  -0.13610   0.13400  0.326628 20.673372
19821124 000000 45297.000  -0.13880   0.13630  0.324267 20.675733
19821125 000000 45298.000  -0.14150   0.13860  0.321737 20.678263
19821126 000000 45299.000  -0.14420   0.14090  0.319055 20.680945
19821127 000000 45300.000  -0.14690   0.14330  0.316236 20.683764
19821128 000000 45301.000  -0.14960   0.14560  0.313336 20.686664
19821129 000000 45302.000  -0.15220   0.14800  0.310457 20.689543
19821130 000000 45303.000  -0.15490   0.15040  0.307674 20.692326
19821201 000000 45304.000  -0.15750   0.15290  0.305055 20.694945
19821202 000000 45305.000  -0.16000   0.15540  0.302614 20.697386
19821203 000000 45306.000  -0.16250   0.15800  0.300290 20.699710
19821204 000000 45307.000  -0.16500   0.16080  0.298016 20.701984
19821205 000000 45308.000  -0.16730   0.16370  0.295671 20.704329
19821206 000000 45309.000  -0.16960   0.16680  0.293186 20.706814
19821207 000000 45310.000  -0.17180   0.17000  0.290554 20.709446
19821208 000000 45311.000  -0.17390   0.17340  0.287777 20.712223
19821209 000000 45312.000  -0.17600   0.17690  0.284930 20.715070
19821210 000000 45313.000  -0.17800   0.18040  0.282087 20.717913
19821211 000000 45314.000  -0.17990   0.18410  0.279305 20.720695
19821212 000000 45315.000  -0.18180   0.18790  0.276647 20.723353
19821213 000000 45316.000  -0.18350   0.19180  0.274133 20.725867
19821214 000000 45317.000  -0.18520   0.19580  0.271779 20.728221
19821215 000000 45318.000  -0.18680   0.19980  0.269557 20.730443
19821216 000000 45319.000  -0.18830   0.20380  0.267447 20.732553
19821217 000000 45320.000  -0.18980   0.20780  0.265399 20.734601
19821218 000000 45321.000  -0.19110   0.21190  0.263354 20.736646
19821219 000000 45322.000  -0.19230   0.21590  0.261248 20.738752
19821220 000000 45323.000  -0.19350   0.21990  0.259054 20.740946
19821221 000000 45324.000  -0.19460   0.22380  0.256722 20.743278
19821222 000000 45325.000  -0.19550   0.22760  0.254231 20.745769
19821223 000000 45326.000  -0.19640   0.23120  0.251594 20.748406
19821224 000000 45327.000  -0.19720   0.23480  0.248814 20.751186
19821225 000000 45328.000  -0.19790   0.23820  0.245946 20.754054
19821226 000000 45329.000  -0.19850   0.24160  0.243037 20.756963
19821227 000000 45330.000  -0.19910   0.24470  0.240172 20.759828
19821228 000000 45331.000  -0.19970   0.24780  0.237428 20.762572
19821229 000000 45332.000  -0.20030   0.25080  0.234845 20.765155
19821230 000000 45333.000  -0.20080   0.25360  0.232407 20.767593
19821231 000000 45334.000  -0.20130   0.25630  0.230046 20.769954
19830101 000000 45335.000  -0.20190   0.25910  0.227651 20.772349
19830102 000000 45336.000  -0.20260   0.26190  0.225128 20.774872
19830103 000000 45337.000  -0.20330   0.26480  0.222437 20.777563
19830104 000000 45338.000  -0.20400   0.26770  0.219611 20.780389
19830105 000000 45339.000  -0.20480   0.27070  0.216687 20.783313
19830106 000000 45340.000  -0.20570   0.27370  0.213769 20.786231
19830107 000000 45341.000  -0.20650   0.27690  0.210936 20.789064
19830108 000000 45342.000  -0.20730   0.28010  0.208227 20.791773
19830109 000000 45343.000  -0.20800   0.28330  0.205670 20.794330
19830110 000000 45344.000  -0.20860   0.28670  0.203270 20.796730
19830111 000000 45345.000  -0.20910   0.29010  0.201012 20.798988
19830112 000000 45346.000  -0.20960   0.29360  0.198841 20.801159
19830113 000000 45347.000  -0.20990   0.29710  0.196704 20.803296
19830114 000000 45348.000  -0.21000   0.30080  0.194525 20.805475
19830115 000000 45349.000  -0.21000   0.30450  0.192251 20.807749
19830116 000000 45350.000  -0.20990   0.30820  0.189829 20.810171
19830117 000000 45351.000  -0.20970   0.31200  0.187222 20.812778
19830118 000000 45352.000  -0.20930   0.31580  0.184409 20.815591
19830119 000000 45353.000  -0.20870   0.31960  0.181383 20.818617
19830120 000000 45354.000  -0.20810   0.32350  0.178202 20.821798
19830121 000000 45355.000  -0.20730   0.32740  0.174901 20.825099
19830122 000000 45356.000  -0.20650   0.33130  0.171529 20.828471
19830123 000000 45357.000  -0.20560   0.33510  0.168163 20.831837
19830124 000000 45358.000  -0.20460   0.33890  0.164854 20.835146
19830125 000000 45359.000  -0.20360   0.34270  0.161670 20.838330
19830126 000000 45360.000  -0.20250   0.34640  0.158627 20.841373
19830127 000000 45361.000  -0.20140   0.35010  0.155687 20.844313
19830128 000000 45362.000  -0.20020   0.35380  0.152741 20.847259
19830129 000000 45363.000  -0.19890   0.35750  0.149708 20.850292
19830130 000000 45364.000  -0.19770   0.36110  0.146490 20.853510
19830131 000000 45365.000  -0.19640   0.36470  0.143098 20.856902
19830201 000000 45366.000  -0.19500   0.36830  0.139567 20.860433
19830202 000000 45367.000  -0.19370   0.37180  0.136007 20.863993
19830203 000000 45368.000  -0.19250   0.37530  0.132525 20.867475
19830204 000000 45369.000  -0.19120   0.37870  0.129190 20.870810
19830205 000000 45370.000  -0.18990   0.38210  0.126045 20.873955
19830206 000000 45371.000  -0.18870   0.38550  0.123117 20.876883
19830207 000000 45372.000  -0.18750   0.38880  0.120381 20.879619
19830208 000000 45373.000  -0.18630   0.39210  0.117801 20.882199
19830209 000000 45374.000  -0.18520   0.39540  0.115338 20.884662
19830210 000000 45375.000  -0.18400   0.39870  0.112929 20.887071
19830211 000000 45376.000  -0.18290   0.40190  0.110525 20.889475
19830212 000000 45377.000  -0.18190   0.40520  0.108065 20.891935
19830213 000000 45378.000  -0.18080   0.40850  0.105514 20.894486
19830214 000000 45379.000  -0.17970   0.41170  0.102830 20.897170
19830215 000000 45380.000  -0.17870   0.41500  0.100017 20.899983
19830216 000000 45381.000  -0.17760   0.41830  0.097098 20.902902
19830217 000000 45382.000  -0.17650   0.42160  0.094090 20.905910
19830218 000000 45383.000  -0.17540   0.42490  0.091037 20.908963
19830219 000000 45384.000  -0.17430   0.42820  0.087983 20.912017
19830220 000000 45385.000  -0.17320   0.43150  0.084972 20.915028
19830221 000000 45386.000  -0.17200   0.43480  0.082067 20.917933
19830222 000000 45387.000  -0.17080   0.43800  0.079260 20.920740
19830223 000000 45388.000  -0.16960   0.44120  0.076521 20.923479
19830224 000000 45389.000  -0.16830   0.44440  0.073780 20.926220
19830225 000000 45390.000  -0.16690   0.44750  0.070936 20.929064
19830226 000000 45391.000  -0.16550   0.45060  0.067904 20.932096
19830227 000000 45392.000  -0.16410   0.45370  0.064643 20.935357
19830228 000000 45393.000  -0.16250   0.45670  0.061176 20.938824
19830301 000000 45394.000  -0.16100   0.45970  0.057583 20.942417
19830302 000000 45395.000  -0.15930   0.46270  0.053990 20.946010
19830303 000000 45396.000  -0.15760   0.46570  0.050511 20.949489
19830304 000000 45397.000  -0.15580   0.46860  0.047242 20.952758
19830305 000000 45398.000  -0.15380   0.47160  0.044198 20.955802
19830306 000000 45399.000  -0.15180   0.47460  0.041371 20.958629
19830307 000000 45400.000  -0.14970   0.47750  0.038739 20.961261
19830308 000000 45401.000  -0.14750   0.48050  0.036239 20.963761
19830309 000000 45402.000  -0.14520   0.48340  0.033810 20.966190
19830310 000000 45403.000  -0.14280   0.48640  0.031374 20.968626
19830311 000000 45404.000  -0.14030   0.48920  0.028876 20.971124
19830312 000000 45405.000  -0.13780   0.49210  0.026264 20.973736
19830313 000000 45406.000  -0.13510   0.49490  0.023508 20.976492
19830314 000000 45407.000  -0.13240   0.49770  0.020586 20.979414
19830315 000000 45408.000  -0.12960   0.50040  0.017533 20.982467
19830316 000000 45409.000  -0.12670   0.50310  0.014353 20.985647
19830317 000000 45410.000  -0.12370   0.50570  0.011137 20.988863
19830318 000000 45411.000  -0.12060   0.50830  0.007925 20.992075
19830319 000000 45412.000  -0.11740   0.51090  0.004804 20.995196
19830320 000000 45413.000  -0.11400   0.51340  0.001807 20.998193
19830321 000000 45414.000  -0.11060   0.51580 -0.001040 21.001040
19830322 000000 45415.000  -0.10710   0.51820 -0.003770 21.003770
19830323 000000 45416.000  -0.10350   0.52060 -0.006456 21.006456
19830324 000000 45417.000  -0.09980   0.52290 -0.009183 21.009183
19830325 000000 45418.000  -0.09600   0.52510 -0.012043 21.012043
19830326 000000 45419.000  -0.09210   0.52730 -0.015116 21.015116
19830327 000000 45420.000  -0.08820   0.52940 -0.018418 21.018418
19830328 000000 45421.000  -0.08420   0.53140 -0.021899 21.021899
19830329 000000 45422.000  -0.08010   0.53340 -0.025452 21.025452
19830330 000000 45423.000  -0.07600   0.53540 -0.028971 21.028971
19830331 000000 45424.000  -0.07190   0.53730 -0.032338 21.032338
19830401 000000 45425.000  -0.06770   0.53910 -0.035506 21.035506
19830402 000000 45426.000  -0.06340   0.54090 -0.038449 21.038449
19830403 000000 45427.000  -0.05910   0.54260 -0.041204 21.041204
19830404 000000 45428.000  -0.05470   0.54420 -0.043789 21.043789
19830405 000000 45429.000  -0.05030   0.54580 -0.046296 21.046296
19830406 000000 45430.000  -0.04580   0.54740 -0.048755 21.048755
19830407 000000 45431.000  -0.04140   0.54890 -0.051251 21.051251
19830408 000000 45432.000  -0.03680   0.55030 -0.053827 21.053827
19830409 000000 45433.000  -0.03230   0.55160 -0.056520 21.056520
19830410 000000 45434.000  -0.02780   0.55290 -0.059351 21.059351
19830411 000000 45435.000  -0.02320   0.55410 -0.062327 21.062327
19830412 000000 45436.000  -0.01870   0.55520 -0.065413 21.065413
19830413 000000 45437.000  -0.01420   0.55630 -0.068567 21.068567
19830414 000000 45438.000  -0.00980   0.55730 -0.071703 21.071703
19830415 000000 45439.000  -0.00540   0.55810 -0.074764 21.074764
19830416 000000 45440.000  -0.00110   0.55890 -0.077677 21.077677
19830417 000000 45441.000   0.00320   0.55960 -0.080414 21.080414
19830418 000000 45442.000   0.00740   0.56020 -0.083004 21.083004
19830419 000000 45443.000   0.01150   0.56070 -0.085495 21.085495
19830420 000000 45444.000   0.01560   0.56100 -0.087968 21.087968
